ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
COL02000_7C_1,COL02000,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,245000901,3663302960,4832306227,1394503483,284508.563,1677430727,243848.107
COL02000_7A_1,COL02000,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,11236155,187643843,612105569,58053681.15,8109.888,75683733.5,7749.82
COL02000_7B_1,COL02000,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,664559364,16047191585,2925406871,3560021492,1535263.887,4713240568,1858937.016
COL02002_7B_1,COL02002,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,92736930,1244899511,2696982744,514831310.8,82212.723,643917873.2,76191.834
COL02002_7A_1,COL02002,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,15638862,280101380,529967483,72014520.32,10875.918,103445381.1,11620.393
COL02004_7C_1,COL02004,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,246629889,4509405981,7189805730,1327804899,416177.572,1779030991,463318.423
COL02004_7A_1,COL02004,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,393669291,9485871480,4622352048,2320622363,657860.176,2804356776,637230.313
COL02004_7B_1,COL02004,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,238717062,3440930306,5721405991,1429933695,302170.317,1704104911,283646.526
COL02009_7A_1,COL02009,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,16591440,393888962,423057215,104837709.8,17070.288,119947395.1,17416.252
COL02011_7B_1,COL02011,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,102655042,1839734363,2683322003,578429681.7,103823.265,747129790.5,111165.997
COL02011_7A_1,COL02011,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,68089316,786938814,1520376520,356255072.3,52336.141,458411958.3,46534.326
COL02021_7A_1,COL02021,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,30116894,1365154174,1088659622,140775440.4,40991.921,213919719.4,49958.881
COL02021_7C_1,COL02021,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,74424613,2781348904,2220659506,438808772.6,125677.174,546455404.5,129027.946
COL02021_7B_1,COL02021,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,33968055,712475523,1251689340,177450631.2,35209.344,244012105.7,39382.302
COL02034_7C_1,COL02034,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,79356398,662344764,2886400536,323305988.1,45080.552,493501300.7,50226.956
COL02034_7B_1,COL02034,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,488771783,9558136377,4679938381,1501064282,337322.805,3096340431,506674.561
COL02057_7C_1,COL02057,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,369845410,8400383589,6811912502,2407806534,819947.846,2671956222,741710.217
COL02057_7B_1,COL02057,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,301073676,3154606032,9310884293,1978025517,524300.84,2161865277,461912.043
COL02069_7C_1,COL02069,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,45574582,4038495060,760395874,247572348.9,105869.589,341217779.7,128881.604
COL02069_7B_1,COL02069,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,178801150,6246185586,4185988998,1074853585,417212.486,1310561550,737619.187
COL02078_7B_1,COL02078,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,212155385,1981215344,4552374855,1254539026,192016.716,1455183651,160270.046
COL02078_7C_1,COL02078,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,48879441,1341412790,1318883915,273354719.2,55521.804,355438362.6,57842.064
COL02103_7C_1,COL02103,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,217986963,3207863331,4653202001,1077501764,181283.83,1543106707,202348.173
COL02103_7B_1,COL02103,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,230781304,9773580215,4090339322,941431455.7,476479.133,1630243635,653355.03
COL02103_7A_1,COL02103,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,223210256,6554418977,4672322886,787796049.9,238751.121,1571490750,372577.39
COL04181_7J_1_D,COL04181,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,87630456,1416778320,1338781735,311681343.5,104506.746,641688150,233986.667
COL04181_7K_1_D,COL04181,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,30365452,744097580,779830318,176878174.2,63959.341,230105030.7,77140.849
COL05190_7R_1_B,COL05190,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,10789356,469038484,269317687,64147750.91,14875.401,79016304.64,16870.836
COL01120_7C_1,COL01120,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,147102288,3155470576,4539869260,752419913.7,192258.362,1038798389,208629.94
COL01120_7B_1,COL01120,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,272584916,3377468581,6598180343,1478400868,322151.839,1907342115,325114.818
COL01120_7A_1,COL01120,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,79073716,1558648676,2195542798,421664587.8,80392.334,569245843.5,88679.179
COL01415_7C_1,COL01415,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,37015340,344127170,1224554964,220271566.8,26969.197,250245201.9,24922.078
COL01415_7B_1,COL01415,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,466504022,12177740667,3108897924,2657927733,733464.96,3215801573,663056.448
COL01415_7A_1,COL01415,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,38610205,532924497,1226248904,155202494.5,27333.486,236160172,27426.034
COL01295_7A_1,COL01295,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,268477323,2389475765,6560171452,1494660448,231369.048,1850973405,213193.716
COL01295_7C_1,COL01295,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,32374261,999372498,925999062,167292821.5,38562.165,234907631.6,42103.712
COL04002_7C_1,COL04002,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,27563122,231159415,534375162,134323912.7,25978.949,194633023.5,31881.927
COL04002_7B_1,COL04002,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,413815824,6757938723,2609200381,1656670536,641095.874,2993600438,1660567.731
COL04002_7A_1,COL04002,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,174263325,1961841157,3931367271,1073248166,428494.612,1290545455,453204.166
COL04028_7B_1,COL04028,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,209847652,3355806742,4515028741,815905734.7,398260.455,1542907683,737174.807
COL04028_7A_1,COL04028,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,332287562,2812466874,6644355543,1809008796,1141811.125,2410105242,1391292.637
COL04126_7B_1,COL04126,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,150231910,904370691,3162987761,951587282.9,234945.33,1101862953,236602.502
COL04125_7C_1,COL04125,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,650701,7759290,73054055,2935218.176,631.355,4523581.44,818.926
COL04125_7B_1,COL04125,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,68739063,407330651,1559555535,372366540.8,62640.252,491467956.2,71061.639
COL04125_7A_1,COL04125,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,22810668,104697823,683563957,136573083.6,24510.379,166540329,25337.49
COL04127_7C_1,COL04127,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,113940471,523747325,2437218167,492850266.1,165656.058,553342959.6,171228.41
COL04127_7B_1,COL04127,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n25-5MHz,5760,65738393,363075024,1368566506,275266322.4,69102.645,313763627,67760.997
COL01191_7B_1,COL01191,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,235091104,3101585783,5724666275,1338816840,260045.08,1626013991,244116.415
COL01191_7C_1,COL01191,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,39693018,670437885,1263788402,228557291.5,28882.68,274133868.5,28611.86
COL01192_7C_1,COL01192,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,12582234,97681017,830740635,48511205.38,5327.929,66828320.77,4959.263
COL01192_7B_1,COL01192,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,57239719,753776774,1552527119,211397509.1,34490.204,370361245.7,39623.851
COL01192_7A_1,COL01192,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,35970053,368870328,1103497832,132420182,19281.575,207242805.2,18786.423
COL01193_7C_1,COL01193,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,387706071,6146996168,8018967994,2388406043,698773.388,2696484102,606105.389
COL01193_7A_1,COL01193,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,326837001,9824126437,7119237597,2244253934,1265780.409,2404637630,1189291.461
COL01195_7B_1,COL01195,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,172925034,4233241311,5239849353,984176410.6,296867.035,1229696516,296039.801
COL01195_7A_1,COL01195,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,295016267,7738071616,7116761880,1936645038,904967.258,2069749817,760113.351
COL01195_7C_1,COL01195,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,120515626,5249945000,3340020137,717268213.8,298188.613,875200405.5,395995.907
COL01196_7B_1,COL01196,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,85141945,1969856163,2378252016,446152376.3,96535.39,600816828.4,101360.765
COL01196_7C_1,COL01196,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,258494685,4757443727,6486344170,1686473105,456935.177,1859064758,403740.898
COL01196_7A_1,COL01196,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,270847337,7855706413,6742763469,1684485210,693070.288,1986633654,674025.061
COL01197_7A_1,COL01197,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,394489076,6103880354,5264074883,2198276702,487931.161,2677425127,426587.948
COL01197_7C_1,COL01197,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,36395436,721544941,899477056,187003404.3,28540.641,259210166.3,33520.434
COL01198_7B_1,COL01198,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,177093173,5272512610,4465485690,984056438.8,332283.071,1282314338,347889.77
COL01198_7A_1,COL01198,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,114289063,2905885023,3076831113,366323343.4,90870.528,801923047.4,163090.67
COL01202_7B_1,COL01202,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,356952829,6743427449,6399171729,2295116644,616913.891,2604193645,582101.247
COL01202_7A_1,COL01202,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,381887500,3790129651,9278667934,2690831081,533494.024,2762380001,455865.129
COL01202_7C_1,COL01202,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,148156642,2866139979,3839507981,903750082.6,174853.164,1086504804,175911.968
COL01201_7B_1,COL01201,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,180673686,3894771217,5506778192,1151199617,348513.903,1303837590,317554.459
COL01201_7A_1,COL01201,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,50975701,1278600017,1940066587,252617547.8,52632.362,348265660.4,61514.355
COL01203_7C_1,COL01203,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,529224743,12522828442,3870530119,3430177481,1041672.952,3784671175,882885.937
COL01203_7B_1,COL01203,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,346442519,5968359053,5499717428,1851330798,391411.962,2442102522,393582.79
COL01207_7A_1,COL01207,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,428306767,8094943193,9817643640,3019919655,1136334.739,3127339745,1011202.094
COL01207_7B_1,COL01207,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,460982904,17115295474,5062149636,3135092163,3487761.944,3371149672,3382961.499
COL01208_7C_1,COL01208,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,453486354,11995435870,5733641498,2987294917,1533761.664,3261575766,1437208.917
COL01208_7B_1,COL01208,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,117886753,1587596989,3602275618,614823100.4,122409.01,815569035.3,119751.461
COL01208_7A_1,COL01208,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,100109439,1308807388,3796315619,498399100.9,77463.591,687209873.4,79085.382
COL01212_7A_1,COL01212,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,377032935,4808310208,5790995716,2443416494,446239.424,2687428936,379313.046
COL01212_7B_1,COL01212,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,270574130,2189381311,6392878451,1646628110,304105.336,1946721862,251650.87
COL01212_7C_1,COL01212,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,182549871,1798860405,3852448176,967390650.4,146949.835,1260366602,141684.996
COL01215_7A_1,COL01215,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,5460749,248358368,221011517,28159336.45,6533.022,37862572.03,6825.669
COL01216_7A_1,COL01216,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,365950381,7462380868,7145186738,2403906109,785271.387,2575548236,704808.228
COL01216_7C_1,COL01216,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,348828545,4362059511,7707483208,1941416550,450728.375,2344646951,410498.746
COL01216_7B_1,COL01216,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,330878760,6510796752,7008853403,2095792439,619051.36,2339378414,570990.953
COL01219_7A_1,COL01219,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,319218426,10229568073,7319808298,2083923550,1198706.043,2342811255,1160547.78
COL01219_7B_1,COL01219,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,410288212,8735744768,10168301060,2920947950,1587333,3049316016,1463497.394
COL01231_7C_1,COL01231,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,149764846,4279879154,4144840585,897075216.4,255245.802,1104906174,265369.51
COL01231_7A_1,COL01231,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,637772722,18848621666,2187429684,4213763383,9873473.537,4523814945,9890156.377
COL01232_7C_1,COL01232,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,46182655,702105222,1419904399,199129792.5,29517.999,306019450.9,36365.326
COL01232_7A_1,COL01232,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,54376593,1177635505,1262264179,166619250.7,33520.982,364084404.2,59705.425
COL01235_7A_1,COL01235,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,495054707,14762529737,5432442586,3372566675,2104198.913,3600624255,1955619.425
COL01235_7C_1,COL01235,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,497905644,11542492199,7284223609,3347008348,1374512.955,3618950578,1290883.315
COL01235_7B_1,COL01235,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,288185166,5724035701,7286068026,1698856681,581872.654,2083946398,565491.285
COL01236_7B_1,COL01236,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,303222876,8176000303,8463609547,1988616741,1018002.151,2232290263,979201.764
COL01236_7C_1,COL01236,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,104537592,1589504993,2950571651,499818684.4,87483.571,725307613.2,99019.272
COL01237_7A_1,COL01237,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,161963742,1553676376,3431023738,976348864.5,127103.154,1146748158,115212.638
COL01237_7B_1,COL01237,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,138729012,2262354662,3665370326,801023500.3,162024.313,1020452749,168461.723
COL01237_7C_1,COL01237,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,82722654,1751865859,2155577257,488351473.7,92329.76,597959524.4,91017.233
COL01239_7C_1,COL01239,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,250060134,8846085553,6142838428,1647735898,846229.974,1855336038,818056.343
COL01239_7A_1,COL01239,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,518273611,12638151966,3798889982,3665624220,1296326.965,3806271169,1159149.621
COL01240_7B_1,COL01240,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,18429439,609932014,586793313,104834441.2,21583.343,132262674.4,22592.129
COL01240_7A_1,COL01240,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,495441232,14160658186,7177144227,3488706322,2586949.072,3654199861,2422484.043
COL01240_7C_1,COL01240,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,309996466,7354669463,7723462462,2015202394,785362.94,2285723222,771368.601
COL01242_7B_1,COL01242,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,166213602,2483170763,3904722239,739805650.9,163085.302,1129038815,204333.533
COL01244_7C_1,COL01244,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,34122372,1046414874,1269843267,203701362.7,46751.256,250503217.2,44109.389
COL01244_7B_1,COL01244,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,147709401,3638436281,4874351649,841057706,223808,1037577748,204969.456
COL01246_7C_1,COL01246,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,136597697,2277914313,4166605328,808215666.7,174786.225,996449919,185062.859
COL01246_7B_1,COL01246,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,295071174,2683603657,6925868871,1816760058,359078.891,2095527584,331967.655
COL01246_7A_1,COL01246,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,174725948,2420331559,3452281363,889615818.8,147455.07,1145661653,142324.021
COL01247_7A_1,COL01247,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,212665175,4212447627,6591331818,1354177552,394947.895,1563662139,385377.75
COL01247_7C_1,COL01247,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,397564349,8442231345,8473387127,2739746062,1417717.641,2949255815,1370608.561
COL01252_7C_1,COL01252,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,110817888,1329292415,2343186513,632876843,83643.476,751167471.6,79591.824
COL01252_7A_1,COL01252,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,137750611,3334176870,3423374223,801985953.8,196635.755,984944672.8,191014.215
COL01257_7C_1,COL01257,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,273855684,3959147803,6209610189,1442161492,336035.902,1910557196,335683.676
COL01257_7B_1,COL01257,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,136768372,2185206845,4003051374,777504702.5,156904.558,973068034,147992.417
COL01257_7A_1,COL01257,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,245562859,3016044005,5613378437,1246378598,242832.515,1697626939,242465.36
COL01259_7A_1,COL01259,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,423782174,13244509237,4055013889,2766866113,1769784.173,3014765494,1577430.44
COL01261_7A_1,COL01261,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,584106025,19672149545,3158290914,4061954286,4981271.218,4200190935,4715058.759
COL01261_7C_1,COL01261,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,297067123,7513649278,7124579784,2138688053,733261.298,2205284819,651089.997
COL01262_7B_1,COL01262,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,484659505,10394459066,5146375788,3166795235,1005491.653,3410496438,821928.694
COL01262_7C_1,COL01262,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,84484662,823561527,2214357895,428098592.8,63435.211,596561797.1,66836.752
COL01262_7A_1,COL01262,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,444008534,5451646220,8626728202,2920963949,784227.819,3164594184,666326.862
COL01263_7A_1,COL01263,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,285451785,7347525466,5921397731,1890877366,618553.254,2047903711,563869.015
COL01268_7A_1,COL01268,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,261682761,4861738715,5779781780,1658696131,507539.674,1893929927,457415.768
COL01268_7C_1,COL01268,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,186162039,2510586578,4817437285,1214245257,308511.814,1366970180,235782.439
COL01268_7B_1,COL01268,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,246167735,6496598134,3197739574,1327165022,567125.427,1719902863,1048378.313
COL01272_7A_1,COL01272,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,315063408,5639260024,5460880306,1759954256,413340.116,2228860518,410875.851
COL01272_7C_1,COL01272,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,26266606,512225625,880320906,159703736.3,24866.369,188154134.5,25174.43
COL01269_7B_1,COL01269,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,548720091,17240012368,3220694809,3066089095,2186282.626,3942746571,2681489.92
COL01269_7A_1,COL01269,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,176373218,1562410826,3913401814,969019957.2,152438.015,1193747784,116169.14
COL01273_7A_1,COL01273,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,43577044,938454872,1667793873,197733179.4,38738.407,286539997.2,40396.707
COL01273_7B_1,COL01273,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,326117632,6823401756,5216613281,1726231527,511930.982,2200937374,497274.802
COL01273_7C_1,COL01273,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,114140523,1024601504,3422431843,596567900.2,93874.303,759912775.7,74894.243
COL01276_7A_1,COL01276,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,399124404,7904129769,7210621135,2527857394,997193.212,2840715485,888273.965
COL01276_7B_1,COL01276,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,635502828,15411281167,2839761151,4099642065,1996881.998,4518776578,1889330.627
COL01276_7C_1,COL01276,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,347024775,7422832509,7317649140,2135673078,694268.808,2527877603,683442.634
COL01279_7A_1,COL01279,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,471061429,12387509604,8568268059,3262739988,1790515.303,3444198466,1654669.578
COL01278_7C_1,COL01278,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,233399134,1923292295,6828240978,1365218370,230260.094,1609607913,179243.788
COL01278_7A_1,COL01278,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,106801094,1780512946,2968747494,438425337.9,84611.266,739188637.7,99214.411
COL01278_7B_1,COL01278,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,229428235,3174182902,5817241720,1295261442,259464.357,1597628670,223790.989
COL01282_7B_1,COL01282,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,109413882,1927124985,2603921708,577391444,108976.343,730906525.7,102467.536
COL01282_7A_1,COL01282,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,156597000,2744144720,4477452444,839554981.9,175683.128,1081970557,164783.136
COL01281_7C_1,COL01281,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,80295357,1631293162,2086214107,453778604,94819.951,562140176.4,93465.825
COL01281_7A_1,COL01281,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,97886963,1289064048,2190441418,505683853.3,74499.741,680425111.6,83440.695
COL01281_7B_1,COL01281,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,108419314,1806922054,2779902096,619146756.1,141341.189,758774513.7,136303.816
COL01283_7C_1,COL01283,20170705,ROCKY MOUNTAIN REGION,13.15.0,West,Colorado,n50-10MHz,5780,161198680,2288160193,5006337031,892523544.6,204083.524,1114371039,196321.282
