ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
JKT20141_7D_1,JKT20141R,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,179651948,934668960,5164430260,911176425.5,92518.162,121792447,97355.039
JKT00001_7C_1,JKT00001,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,307585855,1885752188,8018205400,1826977612,274322.091,2153025085,265224.634
JKT00001_7B_1,JKT00001,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,191921174,994082271,540669896,906280878.1,98538.98,1253673714,99394.334
JKT00001_7A_1,JKT00001,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,40735017,391499159,961593639,220955074.6,25121.686,276836794.4,24519.96
JKT00002_7C_1,JKT00002,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,270538396,5513325054,6834676301,1529917866,432420.173,1867324054,426204.064
JKT00002_7A_1,JKT00002,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,446237815,4296665750,1962214490,2776998756,755427.505,4022616123,698543.424
JKT00002_7B_1,JKT00002,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,343222344,4906337320,8439161612,1885729686,526767.723,2391958053,522376.543
JKT00003_7C_1,JKT00003,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,289880754,2399408025,7249968352,1791705735,407476.061,2024698159,281250.813
JKT00009_7A_1,JKT00009,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,229820321,2284403823,6472497692,1366192923,254228.651,169727481,236309.218
JKT00009_7B_1,JKT00009,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,553246713,7573660140,9019221566,3635672506,980113.42,3826325840,840862.214
JKT00009_7C_1,JKT00009,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,226056232,2164787719,6136155525,1304676778,208792.66,1557975147,18639.059
JKT0009_7C_1,JKT0009,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,869068305,19665132789,2397169352,5370129048,3300362.676,6057464250,4094145.539
JKT00012_7B_1,JKT00012,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,159381874,1249757497,3481714283,822403858.4,115902.543,933553093,98202.113
JKT00012_7C_1,JKT00012,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,74086405,411887199,1671657175,332685942.8,34344.584,459826397.2,29860.407
JKT00012_7A_1,JKT00012,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,15464644,164076634,551598950,55185039.36,6360.766,92540952.58,7509.018
JKT00013_7A_1,JKT00013,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,96547868,1632300540,3236155642,522051190.8,98099.672,750515781.6,99642.816
JKT00013_7C_1,JKT00013,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,229772191,39298926,6323490428,1330346992,302530.837,1657200755,301111.183
JKT00013_7B_1,JKT00013,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,185142323,3487704329,5256077913,991339764,280805.635,1321122628,272625.5
JKT00014_7B_1,JKT00014,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,289646001,5095621903,7159941888,1664046877,442072.445,2055759741,434674.882
JKT00014_7A_1,JKT00014,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,25922445,2716708037,6332946652,1371761598,236233.621,1744054082,227440.803
JKT00014_7C_1,JKT00014,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,49497530,1376068408,298078258,274435440.6,57123.288,352174981.1,60709.419
JKT00015_7C_1,JKT00015,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,40681364,566952002,1380397640,183260422.1,25738.119,262565920.8,26646.427
JKT00016_7A_1,JKT00016,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,308050760,5173348433,7470213649,1913826492,498934.414,2227126419,472694.301
JKT00016_7C_1,JKT00016,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,60808902,506906658,1718460734,348209111,35629.464,428138545.2,36119.477
JKT00016_7B_1,JKT00016,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,55487287,571605342,2654165361,253401563.1,32558.014,370522857.5,36273.737
JKT00022_7B_1,JKT00022,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,452062911,924168289,6477952346,2706953740,1270728.851,3258718978,1245340.288
JKT00022_7A_1,JKT00022,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,408040988,7518305113,990578059,246137189,948254.515,299624784,950808.952
JKT00027_7B_1,JKT00027,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,289087368,4936848490,6464646511,1588188668,619163.507,2023980392,597017.544
JKT00027_7A_1,JKT00027,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,158152758,3259886648,6608943976,845400203.3,256170.369,1135282471,276839.519
JKT00026_7A_1,JKT00026,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,274718290,3564756577,7151185007,1607401333,534834.804,1928889655,514507.28
JKT00026_7C_1,JKT00026,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,244056185,4029123611,7094934982,1347376153,474839.508,1721800761,495616.298
JKT00029_7C_1,JKT00029,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,24167661,690954999,615050235,140563954.2,24981.307,167976845.3,27050.028
JKT00029_7A_1,JKT00029,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,229417924,5240734062,3593908503,941324884,254233.340,1576968970,297448.065
JKT00028_7B_1,JKT00028,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,162323562,4927571335,4027346078,920703918.1,275193.182,1188297630,288607.441
JKT00028_7A_1,JKT00028,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,337699480,4346900969,9163615486,2052520321,740889.538,2445429785,725269.24
JKT00028_7C_1,JKT00028,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,182954203,4017087993,6134304761,72959125.6,224112.741,1332540757,293452.713
JKT00040_7C_1,JKT00040,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,145202322,1907123009,4714060682,763346280.4,146180.663,908920093,154068.432
JKT00040_7B_1,JKT00040,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,8625402,207955432,954820019,32529776.64,5736.785,5086998.74,6539.476
JKT00032_7A_1,JKT00032,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,404594435,2459604889,8216374912,1792997663,342862.487,2192534684,39667.681
JKT00032_7B_1,JKT00032,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,142676987,1550386570,4389411180,762224287.7,129680.98,997834833.9,122640.947
JKT00033_7C_1,JKT00033,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,158002857,1936901627,3040264534,82932190,127897.778,95679191,116471.678
JKT00033_7B_1,JKT00033,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,136168688,1612529626,3482485271,592549814.3,92370.688,92194079.8,98698.561
JKT00034_7C_1,JKT00034,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,170881928,3093259507,5770972473,921875529.7,290664.229,1220244390,339554.236
JKT00034_7B_1,JKT00034,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,404088648,9197216529,9149498321,2346153992,989128.814,292397336,947744.72
JKT00034_7A_1,JKT00034,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,527387863,15037346607,5871117756,4042235095,3300771.593,3833224093,3629668.088
JKT00035_7C_1,JKT00035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,4022458,59171861,92399303,15518326.78,2754.47,25798557.7,2277.684
JKT00035_7A_1,JKT00035,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,71680871,1179751340,1869519719,352029048.8,63206.37,490681565.2,6398.622
JKT00037_7A_1,JKT00037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,82636886,975296306,3341137982,424128692.2,61650.386,566951559.2,62441.92
JKT00037_7C_1,JKT00037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,26835289,669405040,912895979,135258021.9,22540.98,186207182.8,25571.179
JKT00037_7B_1,JKT00037,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,306837137,4904515581,8445542841,2038891815,592586.206,2236656460,539363.986
JKT00039_7C_1,JKT00039,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,127122862,2429850793,5834357146,577975099.4,139909.528,844699672.6,148361.596
JKT00039_7A_1,JKT00039,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,327521722,2738386907,775479655,2040129707,326663.53,2306708046,287835.017
JKT00040_7B_1,JKT00040,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,339347644,4736301254,6948742826,2069327462,478301.408,2373208023,449748.979
JKT00041_7C_1,JKT00041,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,48982801,875174324,1812727272,268761669.6,43791.840,355428474.9,48277.34
JKT00041_7A_1,JKT00041,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,116985167,777528680,3355355703,686598881.3,81223.046,835034325,76848.685
JKT00041_7B_1,JKT00041,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,223739323,3504203003,5466813521,1462186140,294339.553,164019752,269951.689
JKT00043_7C_1,JKT00043,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,348139529,4139554975,8605973996,2069477548,525205.273,2415361769,491161.148
JKT00043_7A_1,JKT00043,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,405268906,4406217739,8137677778,1627574575,391163.928,2147391267,397334.608
JKT00043_7B_1,JKT00043,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,187751230,3364524777,4664572408,1139716366,22739.284,1328364601,213601.884
JKT00044_7B_1,JKT00044,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,286183416,436893551,9022840096,1672479687,59943.868,2048173081,501123.381
JKT00044_7A_1,JKT00044,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,99194270,4922043387,2518406469,672274800.6,208778.916,798618361.9,204190.336
JKT00045_7A_1,JKT00045,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,240247401,1345923272,5791416119,1134849655,141780.039,1499372372,126668.569
JKT00045_7B_1,JKT00045,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,394059452,5436077045,9692974894,2507507917,66179.576,2805037236,594793.573
JKT00046_7A_1,JKT00046,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,242648894,4040488404,6127284578,1437977256,272379.146,1692087362,259805.827
JKT00046_7B_1,JKT00046,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,4152337,29086290,584565520,13614661.63,1218.896,2954832.64,1333.769
JKT00046_7C_1,JKT00046,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,148680672,1323491698,4017665320,817301323.8,114508.073,999133986.8,99033.172
JKT00047_7C_1,JKT00047,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,121890973,922957566,2838150040,521690193.9,73470.52,761940677.7,72448.917
JKT00047_7A_1,JKT00047,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,129516821,2948609244,354954367,772773896.2,177290.018,93988138.2,167784.769
JKT00047_7B_1,JKT00047,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,71936939,933941608,1794854320,34180794,50295.169,451678609.4,50553.795
JKT00048_7C_1,JKT00048,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,233906215,2584941850,5749861800,1166578640,207670.793,1650002076,22599.773
JKT00050_7C_1,JKT00050,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,189144428,3006289125,6621255066,1118770495,247636.504,136986341,236981.046
JKT00050_7A_1,JKT00050,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,443486824,6606550794,8777329755,282819905,747528.807,4041457912,686577.886
JKT00050_7B_1,JKT00050,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,178562712,1745295204,5009498143,985306175,162473.5,1274745815,147491.464
JKT00051_7C_1,JKT00051,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,309851764,4902623349,8025777684,1878989840,69271.207,2170406969,481789.863
JKT00051_7B_1,JKT00051,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,135213609,906818763,765289615,699438284.8,93720.528,876287737.9,89140.961
JKT00051_7A_1,JKT00051,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,387248941,5376120194,8749408186,2260042973,578358.125,2694628491,543338.355
JKT00064_7C_1,JKT00064,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,206404619,3070435339,4669912786,1220748247,248244.283,1474237751,232527.774
JKT00064_7A_1,JKT00064,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,133764527,2715402064,3295794074,740247945.2,139774.518,934521274.4,136566.92
JKT00112_7B_1,JKT00112,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,145840305,1201687839,2817236464,544967983.1,75032.742,880466485.2,81914.488
JKT00117_7A_1,JKT00117,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,40982520,340245236,636381716,155777728.5,17394.261,214040597.6,19059.606
JKT00117_7B_1,JKT00117,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,7822290,745485603,1340932166,357089435.6,40340.691,505772736.5,42727.425
JKT00117_7C_1,JKT00117,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,91236241,509892019,97116094,289613086.7,83407.459,508811690,28665.225
JKT00121_7C_1,JKT00121,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,93026543,1754063730,2398364480,45118976.5,89015.188,632876965.9,93021.082
JKT00121_7A_1,JKT00121,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,140340026,2240142829,4017999583,795222147.1,159501.872,991428165.6,155641.508
JKT00122_7A_1,JKT00122,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,368694871,7822193034,7190817954,2340220812,840287.515,2621940913,805457.929
JKT00122_7C_1,JKT00122,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,98740680,1733587627,2863471551,561669881.9,113291.405,713789095.9,111611.074
JKT00122_7B_1,JKT00122,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,278250278,4141406362,5581632718,1265393041,276204.063,184406922,283716.944
JKT00123_7C_1,JKT00123,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,157691566,1199187213,3350596595,840119540.2,91626.332,941990009,99286.142
JKT00125_7A_1,JKT00125,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,21920252,3342904349,6418464732,1409705240,407518.364,1538409843,402661.003
JKT00125_7B_1,JKT00125,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,257077409,5501850440,7569558342,129633724,420416.306,1877540323,552483.616
JKT00125_7C_1,JKT00125,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,304069298,5718686359,9414914039,1789227573,689461.863,2207778693,722160.594
JKT00128_7B_1,JKT00128,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,20840996,368785507,729240908,92905750.53,14063.764,136019853.3,16016.944
JKT00126_7C_1,JKT00126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,9167907,912184727,2592734564,538994745.3,79916.042,688863027.2,73957.921
JKT00128_7C_1,JKT00128,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,88160445,1890850760,2555514371,453598093.3,83403.724,612991508.5,94228.842
JKT00126_7A_1,JKT00126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,278200042,1969024981,6174842618,1560754307,238069.439,1855154405,200081.9
JKT00126_7B_1,JKT00126,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,59599293,519719089,1518838297,323718971.4,39927.399,418883788.8,38742.612
JKT00129_7B_1,JKT00129,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,214925003,2736952408,607909173,1162628948,222327.277,151296017,226256.988
JKT00130_7A_1,JKT00130,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,29988554,1869876554,5615008965,1253232493,179959.401,1478300819,161589.877
JKT00130_7C_1,JKT00130,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,324027802,5549976938,9558816249,1833913057,597377.004,2275985408,69167.8
JKT00130_7B_1,JKT00130,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,85768669,1865825902,2446035525,478190174.2,98768.089,621911679,94867.659
JKT00132_7A_1,JKT00132,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,418215619,8751357740,6403645656,2674955764,946536.181,2958252016,869254.972
JKT00132_7C_1,JKT00132,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,295865606,284620289,7569697012,1826907791,396890.208,211226194,379768.73
JKT00132_7B_1,JKT00132,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,62094982,1154634949,1669505174,366451507.2,62762.635,455305838.6,67626.356
JKT00133_7C_1,JKT00133,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,40799099,350542570,1519424038,163734691.8,19958.164,216868970.5,20618.169
JKT00133_7B_1,JKT00133,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,327138235,309114898,8888340800,1884094996,474791.615,2276727972,380595.56
JKT00289_7B_1,JKT00289,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,129498668,1224015056,2945434929,718261911.6,95202.801,87293075.8,89604.148
JKT00289_7A_1,JKT00289,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,127017301,2354265938,2918942811,712029372.4,133538.719,889562669.1,133915.003
JKT00557_7B_1,JKT00557,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,183652022,4193909743,5676619950,1128698421,409270.033,1340608414,404442.278
JKT00557_7A_1,JKT00557,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,427272608,5295598636,9465082956,2684535849,697804.791,3061233353,679616.428
JKT00640_7A_1,JKT00640,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,323665333,2340978825,9940129755,202669180,391666.361,2295896687,359377.243
JKT00640_7C_1,JKT00640,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,296292112,5432763321,8012401707,1987432620,597504.346,2172095341,549523.481
JKT00634_7A_1,JKT00634,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,19199719,2601815523,5411920491,918575462,209794.647,1409928898,211207.29
JKT00634_7C_1,JKT00634,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,520637704,12935496503,6206135548,3426529239,1597059.152,3796714693,1527729.385
JKT00635_7C_1,JKT00635,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,17654813,430463765,788954242,84620189.7,14886.712,121799827.5,18563.581
JKT00635_7A_1,JKT00635,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,463674773,3561674486,903893818,2833701806,627257.352,4042924870,532334.676
JKT00636_7B_1,JKT00636,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,20873765,163449000,627347060,120257577,15745.621,146867421.2,16164.447
JKT00636_7A_1,JKT00636,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,165403303,3498594417,4054228411,894720892.9,193664.294,1157724029,202382.895
JKT00636_7C_1,JKT00636,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,155553448,1360411740,4375751136,846845984.8,139433.339,976458414,138213.665
JKT00642_7C_1,JKT00642,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,253081506,5695380678,5813646632,1387894768,424884.118,1797756805,751998.74
JKT00642_7A_1,JKT00642,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,120806602,148909840,2783442212,734902214.7,98402.836,859264786.4,94361.902
JKT00749_7B_1,JKT00749,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,161617549,4403559227,3566236911,9977498.2,242709.999,1153056801,246340.085
JKT00749_7C_1,JKT00749,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,73409998,453821482,1542497669,409709601.8,35405.389,484975845.4,37783.048
JKT00750_7A_1,JKT00750,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,93467405,90171981,2241362706,478158389.2,64659.913,636149768.2,7959.136
JKT00750_7B_1,JKT00750,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,47267769,482774664,1130797621,244802224.1,29359.935,403003040.8,32647.055
JKT00750_7C_1,JKT00750,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,88348338,1132567302,1826987502,482325659.6,65694.442,594407309.3,66119.096
JKT00753_7A_1,JKT00753,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,82886947,928001238,2353379874,474093068.3,64975.376,57919150.1,63326.826
JKT00753_7C_1,JKT00753,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,173695079,1556819072,4598340727,803439599.6,96471.549,1144026016,120435.324
JKT00753_7B_1,JKT00753,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,159786802,760476492,3359757804,934011494.4,92580.899,985990068,84926.382
JKT00751_7A_1,JKT00751,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,304627515,4927867792,766013599,1971576185,493856.718,2207095587,459840.43
JKT00755_7A_1,JKT00755,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,266765407,3459544225,6924724066,1421736264,306094.971,1843036832,308523.273
JKT00755_7C_1,JKT00755,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,152416253,1455532723,4625218016,825089990.7,135048.382,957938702,135554.469
JKT00755_7B_1,JKT00755,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,95450286,941382811,2920589024,38012419.8,55623.126,616996896.8,61658.321
JKT00195_7B_1,JKT00195,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,420559128,6655689056,9640794477,229399129,723455.079,2987158020,748672.884
JKT00195_7C_1,JKT00195,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,152007372,2055417251,4074337201,945134033.8,169937.861,991612705,151404.619
JKT00195_7A_1,JKT00195,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,432166702,6643366340,9295042901,2495634399,808677.163,3049816900,799576.754
JKT00559_7A_1,JKT00559,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,62183426,698953523,950447008,265498492.9,36949.371,380905324.5,37678.723
JKT00559_7C_1,JKT00559,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,74734397,695742602,1332817503,345389129.7,47578.217,478626660.4,4309.827
JKT00166_7A_1,JKT00166,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,275088046,2173787653,6151976958,1647227503,235405.23,192098192,225154.411
JKT00166_7B_1,JKT00166,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,277623948,2164233509,5659374062,1459429794,207030.807,1798137790,177978.932
JKT00166_7C_1,JKT00166,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,138082265,927323977,4037840772,729903833.1,99296.522,964406176.4,111684.555
JKT0029_7A_1,JKT0029,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,150664880,294116120,3930162697,874724286.5,161479.133,978157517,15591.276
JKT00228_7B_1,JKT00228,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,206556998,198876787,3976635679,986951449,128896.693,1335669555,121913.583
JKT00228_7C_1,JKT00228,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,128547113,871924363,2129218088,572693659.6,64180.40,776646377.5,62598.636
JKT00236_7C_1,JKT00236,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,627923902,14091363082,3470166945,1728036381,360071.942,4126338621,854760.035
JKT00235_7B_1,JKT00235,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,92619268,901825069,2825470302,488746140.5,70216.228,649060098,72388.248
JKT00235_7C_1,JKT00235,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,70717454,805488270,1690148986,448115163.1,58901.854,505376284.7,50160.861
JKT00235_7A_1,JKT00235,20170705,PACIFIC JAKARTA,13.15.0,West,Jakarta,n50-9MHz,5780,248497946,3519847234,5348693679,1414349545,403320.586,1779916095,323254.303
