ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
ORL00039_3A_1,ORL00039,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,205873612,597501466,4362639607,1048963146,68870.626,1266628968,49195.293
ORL00039_3B_1,ORL00039,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,300660982,1068434627,4909026203,1863309763,178818.197,2002371551,122709.077
ORL00046_9C_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,287743443,1292435021,5748327774,751514337.3,57587.242,1332139778,58408.24
ORL00046_3B_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,27971266,86175856,529686394,71104446.46,3800.119,130397691.9,4797.645
ORL00046_3C_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,82205614,192835322,1656101775,136326062.1,7584.66,300454142,9624.72
ORL00046_9B_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,132686001,677661124,2394973173,441435553.8,33337.931,679595139.1,30485.891
ORL00046_3A_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,9820,95878435,325128682,2910996035,379122458.6,33111.915,553969516.5,33066.73
ORL00046_9A_1,ORL00046,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,233685478,1943492661,7966621887,1112080384,115462.681,1465722356,101978.206
ORL00354_9A_1,ORL00354,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,28781832,214522918,3751403112,151940972.5,11298.726,188902670.3,9845.534
ORL00354_9C_1,ORL00354,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,278762725,1245860093,15025515549,1392213074,136192.494,1698463531,111404.732
ORL00354_2C_1,ORL00354,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,122130300,414014103,8261574936,612643561.5,56311.527,773544157.2,51317.228
ORL00354_2A_1,ORL00354,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,64807045,250245536,2604409642,339673743.4,22243.267,415306104.8,19296.612
ORL00607_9B_1,ORL00607,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,247921413,1750000926,5140643891,1295954674,138637.537,1564138471,86582.374
ORL00607_9A_1,ORL00607,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,206171562,1928439506,5987168120,1052719751,127532.392,1313486348,97202.05
