ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
SBY31141_7D_1,SBY31141R,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,179665948,934668960,6564430260,911176425.5,102658.162,2417102447,97355.039
SBY00001_7C_1,SBY00001,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,307585855,1885752188,8018315400,1826977624,274322.091,2153025085,265224.634
SBY00001_7B_1,SBY00001,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,191921174,994082271,5316610896,906280878.1,108538.98,2453673714,109394.334
SBY00001_7A_1,SBY00001,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,40735017,391499159,1061593639,231955074.6,25241.686,276836794.4,24659.96
SBY00002_7C_1,SBY00002,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,270538396,5653325054,6834676301,1529917866,432431.173,1867323154,426314.064
SBY00002_7A_1,SBY00002,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,446237815,4296665750,11062214490,2776998756,755427.505,3242616243,698543.424
SBY00002_7B_1,SBY00002,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,343222344,4906337331,8439161624,1885729686,526767.723,2391958053,522376.543
SBY00003_7C_1,SBY00003,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,289880754,2399318025,7249968352,1791705735,317476.061,3124698159,282450.813
SBY00009_7A_1,SBY00009,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,229831321,2284313823,6472497692,1366192923,254228.665,1610727481,236309.218
SBY00009_7B_1,SBY00009,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,553246713,7573660140,10019221566,3635672506,980113.42,3826325840,840862.214
SBY00009_7C_1,SBY00009,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,226056232,2164787719,6136155525,1304676778,318792.66,1557976547,186310.059
SBY00010_7C_1,SBY00010,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,869068305,19666532789,2397169352,5370249048,3300362.676,6057464250,3194145.539
SBY00024_7B_1,SBY00024,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,159381874,2449757497,3481714283,822403858.4,115902.543,1033553093,98312.113
SBY00024_7C_1,SBY00024,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,74086315,411887199,1671657175,332685942.8,34344.584,459826397.2,29860.407
SBY00024_7A_1,SBY00024,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,15464644,163176634,565598950,56585039.36,6360.766,92540952.58,7509.018
SBY00013_7A_1,SBY00013,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,106547868,1632300540,3236155642,523166590.8,98099.672,750655781.6,109642.816
SBY00013_7C_1,SBY00013,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,229772191,3102981026,6323490428,1330346992,302530.837,1657310755,301111.183
SBY00013_7B_1,SBY00013,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,186542323,3487704329,5256077913,1091339764,280805.635,1322442628,272625.5
SBY00014_7B_1,SBY00014,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,289646001,5095621903,7159941888,1663146877,443172.445,3155759741,434674.882
SBY00014_7A_1,SBY00014,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,265022445,2716708037,6332946652,1371761598,236233.621,1744053182,227440.803
SBY00014_7C_1,SBY00014,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,49497530,1376068408,2108078258,274435440.6,57243.288,352174981.1,60709.419
SBY00015_7C_1,SBY00015,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,40681364,566953102,1380397640,183260422.1,25738.119,262565931.8,26646.427
SBY00016_7A_1,SBY00016,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,308050760,6573348433,7470213649,1913826492,498934.414,2227246419,472694.301
SBY00016_7C_1,SBY00016,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,60808902,506906658,1718460734,348319111,35629.464,428138545.2,36119.477
SBY00016_7B_1,SBY00016,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,55487287,571605342,2654165361,253401563.1,32558.014,370522857.5,36273.737
SBY00022_7B_1,SBY00022,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,453162911,10241682810,6477952346,2706953740,2470728.865,3258718978,2445331.288
SBY00022_7A_1,SBY00022,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,408031988,7658306653,9100578059,2461371810,948254.655,2910624784,950808.952
SBY00027_7B_1,SBY00027,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,289087368,4936848490,6464646665,1588188668,619163.507,3123980392,597017.544
SBY00027_7A_1,SBY00027,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,158152758,3259886648,6608943976,845400313.3,256170.369,1135282471,276839.659
SBY00026_7A_1,SBY00026,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,274718290,3564756577,7166585007,1607401333,534834.804,1928889655,654507.28
SBY00026_7C_1,SBY00026,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,243156185,4029243611,7094934982,1347376153,474839.508,1721800761,495616.298
SBY00029_7C_1,SBY00029,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,24167661,690954999,615050235,131563954.2,24981.307,167976845.3,27050.028
SBY00029_7A_1,SBY00029,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,229417924,5240734062,3593908503,1041324884,254233.331,1576968970,297448.065
SBY00028_7B_1,SBY00028,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,162323562,4927571335,4027346078,931703918.1,276593.182,1188297630,288607.441
SBY00028_7A_1,SBY00028,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,337699480,4346900969,10163615486,3152531321,740889.538,2445429785,725269.24
SBY00028_7C_1,SBY00028,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,182954313,3117087993,6134304761,729650245.6,224244.741,1332531757,293452.713
SBY00031_7C_1,SBY00031,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,145312322,1907243009,4714060682,763346280.4,146180.663,1008931093,154068.432
SBY00031_7B_1,SBY00031,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,8625324,317955432,954831019,32529776.64,5736.785,50869108.74,6539.476
SBY00032_7A_1,SBY00032,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,314594435,2459604889,8216374924,1792997663,342862.487,2192534684,310667.681
SBY00032_7B_1,SBY00032,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,142676987,1550386570,4389411180,762224287.7,249680.108,997834833.9,242631.947
SBY00033_7C_1,SBY00033,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,158002857,1936901627,3040264534,821032190,247897.778,1056791101,116471.678
SBY00033_7B_1,SBY00033,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,136168688,1624529626,3482485271,592549814.3,92370.688,921103179.8,108698.561
SBY00034_7C_1,SBY00034,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,170881928,3093259507,5770972473,921875529.7,290664.229,2431244390,339554.236
SBY00034_7B_1,SBY00034,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,404088648,9197216529,9149498321,2346153992,989248.814,2923107336,1047744.72
SBY00034_7A_1,SBY00034,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,527387863,15037346607,5871117756,3142235095,3300771.593,3833223193,3629668.088
SBY00035_7C_1,SBY00035,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,4022458,59171861,102399303,15658326.78,2754.47,25798557.7,2277.684
SBY00035_7A_1,SBY00035,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,71680871,1179765331,1869659719,353129048.8,63316.37,490681565.2,63108.622
SBY00037_7A_1,SBY00037,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,82636886,1075296306,3341137982,424248692.2,61650.386,566965559.2,62441.92
SBY00037_7C_1,SBY00037,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,26835289,669405031,1024895979,135258021.9,22540.98,186317182.8,25571.179
SBY00037_7B_1,SBY00037,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,306837137,4904655581,8445542841,3138891815,592586.316,2236656460,539363.986
SBY00039_7C_1,SBY00039,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,247242862,2429850793,5834357146,577975099.4,139909.528,844699672.6,148361.596
SBY00039_7A_1,SBY00039,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,327521722,2738386907,7754710655,3132449707,326663.53,2306708046,287835.017
SBY00040_7B_1,SBY00040,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,339347644,4736302454,6948742826,3169327462,478301.318,2373318023,449748.979
SBY00041_7C_1,SBY00041,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,48982801,876574324,1824727272,268761669.6,43791.831,355428474.9,48277.34
SBY00041_7A_1,SBY00041,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,116986567,777528680,3355355703,686598881.3,82423.046,835034325,76848.685
SBY00041_7B_1,SBY00041,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,223739323,3504313003,5466813521,1462186140,294339.553,1640110752,269965.689
SBY00043_7C_1,SBY00043,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,348139529,4139554975,8605973996,3169477548,525315.273,2415361769,491161.148
SBY00043_7A_1,SBY00043,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,315268906,4316217739,8137677778,1627574575,391163.928,2147392467,397334.608
SBY00043_7B_1,SBY00043,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,187752430,3364524777,4664572318,1139716366,227310.284,1328364601,213601.884
SBY00044_7B_1,SBY00044,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,286183416,4368103565,9022840096,1672479687,650943.868,3148173081,502443.381
SBY00044_7A_1,SBY00044,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,109194270,4923143387,2658406469,672274800.6,318778.916,798618361.9,314190.336
SBY00045_7A_1,SBY00045,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,232447401,1345923272,5791416119,1134849655,141780.039,1499372372,246668.569
SBY00045_7B_1,SBY00045,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,393159452,5436077045,9692974894,2507507917,661710.576,2805037236,594793.573
SBY00046_7A_1,SBY00046,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,242648894,3140488314,6247284578,1437977256,272379.146,1693187362,259805.827
SBY00046_7B_1,SBY00046,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,4152337,29086290,584565531,13614661.63,2418.896,21054832.64,1333.769
SBY00046_7C_1,SBY00046,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,148680672,1323491698,4017665331,817301323.8,114508.073,999133986.8,109033.172
SBY00047_7C_1,SBY00047,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,241890973,1022957566,2838150040,521690193.9,73470.52,761931677.7,72448.917
SBY00047_7A_1,SBY00047,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,249656821,2948609244,3541054367,772773896.2,177290.018,931088138.2,167784.769
SBY00047_7B_1,SBY00047,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,71936939,933941608,1794854331,341807104,50295.169,465678609.4,50553.795
SBY00048_7C_1,SBY00048,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,233906215,2584941850,5749861800,1166578631,317670.793,1650003176,225910.773
SBY00050_7C_1,SBY00050,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,189144428,3006289245,6622455066,1118770495,247636.504,1361086341,236981.046
SBY00050_7A_1,SBY00050,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,443486824,6606550794,8777329755,2828110905,747528.807,3141457924,686577.886
SBY00050_7B_1,SBY00050,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,178562724,1745295314,5009498143,1085306175,162473.5,2474745815,147491.464
SBY00065_7C_1,SBY00065,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,309865764,4902623349,8025777684,1878989840,610271.317,2170406969,481789.863
SBY00065_7B_1,SBY00065,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,135213609,1006818763,7652810615,699438284.8,93731.528,876287737.9,89131.961
SBY00065_7A_1,SBY00065,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,387248941,5376240194,8749318186,2260042973,578358.245,2694628491,543338.355
SBY00064_7C_1,SBY00064,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,316314619,3070435339,4669924786,2431748247,248244.283,1474237765,232527.774
SBY00064_7A_1,SBY00064,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,133764527,2715324064,3295794074,740247945.2,139774.658,934522474.4,136566.92
SBY00244_7B_1,SBY00244,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,145831305,2401687839,2817236464,544967983.1,75032.742,880466485.2,81914.488
SBY00117_7A_1,SBY00117,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,31982531,340245236,636381716,155777728.5,17394.261,214031597.6,19059.606
SBY00117_7B_1,SBY00117,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,78222100,745485603,1331932166,357089435.6,40340.691,505772736.5,42727.425
SBY00117_7C_1,SBY00117,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,92436241,509893119,1071160104,289613086.7,83317.459,508811690,28665.225
SBY00241_7C_1,SBY00241,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,93026543,1753163730,2398364480,466581076.5,89015.188,632876965.9,93021.082
SBY00241_7A_1,SBY00241,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,140340026,2240142829,4017999583,795222147.1,159501.872,991428165.6,155641.508
SBY00242_7A_1,SBY00242,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,368694871,7822193034,7190817954,2332431824,840287.655,2621931913,805457.929
SBY00242_7C_1,SBY00242,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,98731680,1733587627,2863471565,561669881.9,113291.405,713789095.9,111611.074
SBY00242_7B_1,SBY00242,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,278250278,4141406362,5581632718,2465393041,276314.063,1843161022,283716.944
SBY00243_7C_1,SBY00243,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,157691566,1199187213,3350596595,831119540.2,91626.332,1041990009,99286.142
SBY00245_7A_1,SBY00245,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,211031252,3342904349,6418464732,1319705231,317658.364,1538319843,324661.003
SBY00245_7B_1,SBY00245,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,257077409,5501850440,7569558342,2410633724,431416.306,1877540323,552483.616
SBY00245_7C_1,SBY00245,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,303169298,5718686359,9414914039,1789227573,689461.863,2317778693,722160.594
SBY00248_7B_1,SBY00248,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,31831996,368785507,729240908,92905750.53,13163.764,136019853.3,16016.944
SBY00246_7C_1,SBY00246,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,101671007,1024184727,2592734564,538994745.3,79916.042,688863027.2,73957.921
SBY00248_7C_1,SBY00248,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,88160445,1890850760,2555654371,453598093.3,83403.724,624991508.5,94228.842
SBY00246_7A_1,SBY00246,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,278310042,1969024981,6174842618,1560754307,238069.439,1856554315,310081.9
SBY00246_7B_1,SBY00246,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,59599293,659719089,1658838297,323718971.4,39927.399,418883788.8,38742.624
SBY00249_7B_1,SBY00249,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,214925003,2736952318,6071009173,1162628948,222327.277,1524106017,226256.988
SBY00130_7A_1,SBY00130,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,210988554,1869876554,5615008965,2453232493,179959.311,1478300819,161589.877
SBY00130_7C_1,SBY00130,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,323247802,5549976938,9558816249,1833913057,597377.004,2275985408,610167.8
SBY00130_7B_1,SBY00130,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,85768669,1865825902,2446035525,478190174.2,98768.089,621911679,104867.659
SBY00132_7A_1,SBY00132,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,418215619,8765357731,6313645656,2674955764,946536.181,2958253116,869254.972
SBY00132_7C_1,SBY00132,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,295865606,2846312810,7569697024,1826907791,396890.318,2244261104,379768.73
SBY00132_7B_1,SBY00132,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,63194982,1154634949,1669506574,366465507.2,62762.635,455305838.6,67626.356
SBY00133_7C_1,SBY00133,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,31799099,350542570,1659424038,163734691.8,19958.164,216868970.5,31618.169
SBY00133_7B_1,SBY00133,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,327138235,3091148108,8888331800,1884094996,474791.615,2276727972,380595.56
SBY00289_7B_1,SBY00289,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,249498668,2423115056,2945434929,718261911.6,95312.801,872103075.8,89604.148
SBY00289_7A_1,SBY00289,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,247017301,2354265938,2918942811,724029372.4,133538.719,889562669.1,133915.003
SBY00557_7B_1,SBY00557,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,183653122,4193909743,5676619950,2448698421,319270.033,1340608414,314442.278
SBY00557_7A_1,SBY00557,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,427272608,5295598636,9465082956,2684535849,697804.791,3062433353,679616.428
SBY00631_7A_1,SBY00631,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,323665333,2340978825,9932449755,3126610180,391666.361,2295896687,359377.243
SBY00631_7C_1,SBY00631,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,296292244,5432763321,8024311707,1987432631,597504.346,2173195341,549523.481
SBY00634_7A_1,SBY00634,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,191109719,2601815523,5411931491,1018575462,319794.647,1319928898,224407.29
SBY00634_7C_1,SBY00634,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,531637704,24935496503,6316135548,3426529239,1597059.152,3796714693,1527729.385
SBY00635_7C_1,SBY00635,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,17654813,430463765,788954242,84631189.7,14886.724,241799827.5,18563.581
SBY00635_7A_1,SBY00635,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,463674773,3561674486,10038103818,2833701806,627257.352,3142924870,532334.676
SBY00636_7B_1,SBY00636,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,31873765,163449000,627347060,240257577,15745.621,146867421.2,16164.447
SBY00636_7A_1,SBY00636,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,165313303,3498594417,4054228411,894731892.9,193664.294,1157724029,312382.895
SBY00636_7C_1,SBY00636,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,155553448,1360411731,4375766536,846845984.8,139433.339,1076458414,138213.665
SBY00642_7C_1,SBY00642,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,253081506,5695380678,5813646632,1387894768,424884.118,1797756805,765998.74
SBY00642_7A_1,SBY00642,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,240806602,1489010840,2783442224,734902214.7,98402.836,859264786.4,94361.902
SBY00749_7B_1,SBY00749,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,161617549,4403559227,3566236911,910774108.2,242709.999,1153056801,246340.085
SBY00749_7C_1,SBY00749,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,73319998,453821482,1542497669,319709601.8,35405.389,484975845.4,37783.048
SBY00750_7A_1,SBY00750,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,93467315,901711081,2241362706,478158389.2,64659.913,636149768.2,71059.136
SBY00750_7B_1,SBY00750,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,47267769,482774664,1130797621,244802224.1,29359.935,313003040.8,32647.055
SBY00750_7C_1,SBY00750,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,88348338,1132567302,1826987502,482325659.6,65694.442,594407309.3,66119.096
SBY00753_7A_1,SBY00753,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,82886947,928002438,2353379874,474093068.3,64975.376,579110150.1,63326.826
SBY00753_7C_1,SBY00753,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,173695079,1556819072,4598331727,803439599.6,106471.549,1143246016,240435.324
SBY00753_7B_1,SBY00753,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,159786802,760476492,3359757804,934011494.4,102580.899,1085990068,84926.382
SBY00765_7A_1,SBY00765,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,304627655,4927867792,7660136509,1971576185,493856.718,2317095587,459831.43
SBY00755_7A_1,SBY00755,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,266765317,3459544225,6924724066,1421736264,306094.971,1843036832,308523.273
SBY00755_7C_1,SBY00755,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,152416253,1455532723,4625218016,825089990.7,135048.382,1057938702,135554.469
SBY00755_7B_1,SBY00755,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,95450286,941382811,2931589024,380244110.8,55623.246,616996896.8,61658.321
SBY00195_7B_1,SBY00195,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,431559248,6655689056,9640794477,2293109249,723455.079,2987158031,748672.884
SBY00195_7C_1,SBY00195,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,153107372,3155417265,4074337311,946533133.8,169937.861,1091624705,165314.619
SBY00195_7A_1,SBY00195,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,432166702,6643366331,9295042901,2495634399,808677.163,3049816900,799576.754
SBY00559_7A_1,SBY00559,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,62183426,698953523,1050447008,265498492.9,36949.371,380905324.5,37678.723
SBY00559_7C_1,SBY00559,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,74734397,695742602,1332817503,345389249.7,47578.217,478626660.4,43010.827
SBY00166_7A_1,SBY00166,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,275088046,2173787653,6165976958,1647227503,235405.23,1931108192,226554.411
SBY00166_7B_1,SBY00166,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,277623948,2164233509,5659373162,1459429794,317030.807,1798137790,177978.932
SBY00166_7C_1,SBY00166,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,138082265,1027323977,4037831772,729903833.1,109296.522,964316176.4,111684.555
SBY00210_7A_1,SBY00210,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,150664880,2104116240,3930162697,874724286.5,161479.133,1078157657,156501.276
SBY00228_7B_1,SBY00228,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,316556998,1108876787,3976635679,1086965449,248896.693,1335669555,241913.583
SBY00228_7C_1,SBY00228,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,248547113,871924363,2249218088,572693659.6,64180.31,776646377.5,62598.636
SBY00236_7C_1,SBY00236,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,627923902,14091363082,3470166945,1728036381,360071.942,4246338621,854760.035
SBY00235_7B_1,SBY00235,31170705,PACIFIC EASTJAVA,13.15.0,West,Surabaya,n50-10MHz,5780,92619268,901825069,2825470302,488746131.5,70216.228,649060098,72388.248
